0.312,0.01102,8.9899,0.2
8.413,8.613,9.0943,0.2
6.2777,7.8451,8.866,0.2
3.3574,4.2,9.0082,0.4
5.6151,8.7625,9.0315,0.2
7.9305,9.9335,9.0541,0.2
1.408,5.6435,8.7482,0.2
9.8315,2.9352,8.8541,0.4
0.916,9.6373,8.9285,0.2
3.7968,7.192,8.8871,0.2
8.0969,5.3971,8.8242,0.2
1.774,4.5495,9.1138,0.2
2.7471,5.8442,8.5649,0.4
0.726,5.47,9.06,0.2
1.076,1.452,9.2379,0.2
6.0684,2.1634,9.584,0.2
2.821,7.5507,8.7377,0.4
8.7417,6.8578,8.8197,0.2
6.5813,4.3095,9.2041,0.2
3.6589,2.4602,9.1037,0.2
8.3815,9.727,9.1408,0.2
9.3346,5.3976,8.4671,0.4
5.918,0.762,9.6178,0.2
5.6734,7.7735,8.6301,0.2
9.8385,0.1074,8.9966,0.2
4.4087,5.8342,8.608,0.4
2.9037,1.594,8.9283,0.2
8.7129,9.5208,9.0669,0.2
6.718,7.9151,9.0399,0.2
6.2529,4.8008,9.3934,0.2
7.9197,9.4608,8.6935,0.4
8.8111,7.4152,8.9642,0.2
3.261,8.4398,9.2708,0.2
5.3671,4.7933,9.244,0.2
1.952,8.578,8.6863,0.4
1.37,1.724,9.1361,0.2
2.006,7.1261,9.0671,0.2
8.2765,2.6907,8.9081,0.2
3.9769,1.836,8.8965,0.4
7.7003,3.7051,9.0807,0.2
3.6919,3.3619,9.0422,0.2
5.1859,2.8771,9.2341,0.2
8.3309,4.5883,9.04,0.2
9.2413,7.354,8.5563,0.4
8.6127,8.2994,9.3076,0.2
1.04,1.954,9.273,0.2
3.6033,5.3613,8.8486,0.2
4.3607,8.4574,8.4938,0.4
9.3915,0.394,8.9639,0.2
0.296,4.5064,9.0831,0.2
7.5395,5.6495,9.2592,0.2
9.7305,0.406,8.7603,0.2
9.7134,2.0941,8.5972,0.4
5.8628,4.8691,9.3355,0.2
1.19,0.0574,8.9183,0.2
4.0259,3.6196,9.159,0.2
4.898,1.26,9.0227,0.4
5.9854,8.0163,8.6336,0.2
1.362,0.696,9.1864,0.2
5.5563,9.1645,9.0905,0.2
6.7433,4.6038,8.9918,0.2
0.478,6.5333,8.2501,0.4
9.6479,5.963,8.9329,0.2
2.4132,6.3336,8.4848,0.2
1.388,8.7317,8.8214,0.2
0.822,8.7257,8.5464,0.4
1.014,5.521,8.7913,0.2
6.2812,4.5423,9.0939,0.2
1.488,7.2841,8.943,0.2
6.8278,2.9937,8.542,0.4
0.722,9.9812,8.937,0.2
8.8024,8.1274,9.0007,0.2
7.0949,9.1323,9.0323,0.2
0.268,4.2426,8.7899,0.2
3.2397,1.98,8.6169,0.4
3.7558,5.6643,8.6329,0.2
9.8311,0.694,8.5052,0.2
7.4904,3.4564,9.3509,0.2
3.5334,1.234,8.5371,0.4
5.2298,2.6542,8.9056,0.2
0.1644,5.9982,8.8883,0.2
9.6786,1.508,8.6956,0.2
4.1798,6.3049,9.118,0.2
4.729,0.308,8.427,0.4
3.3059,4.7912,8.9149,0.2
3.2128,2.9462,8.9354,0.2
9.1006,1.81,8.5934,0.2
9.1983,8.1691,8.5535,0.4
2.392,1.532,9.127,0.2
7.1644,8.4063,9.1667,0.2
7.5306,1.728,9.1857,0.2
6.1228,5.1317,9.1991,0.2
8.0126,8.6679,8.6561,0.4
2.3163,7.4096,9.0356,0.2
1.05,2.3747,9.2202,0.2
4.2972,6.9748,8.8768,0.2
6.8094,2.0821,8.958,0.4
7.2421,3.3145,9.0677,0.2
8.4645,7.7074,8.7956,0.2
9.9616,4.4808,8.8794,0.2
2.188,6.0268,8.0202,0.4
0.48,5.5717,8.7629,0.2
6.007,6.2004,8.6924,0.2
8.4089,3.0036,8.7066,0.2
5.4254,1.072,9.2279,0.2
2.983,2.7232,8.4374,0.4
3.6695,4.7357,9.3079,0.2
6.8811,6.9169,8.8085,0.2
2.0408,2.8943,8.9221,0.2
9.4642,3.9231,8.2821,0.4
8.6543,4.7164,8.8531,0.2
9.4737,8.7083,8.5125,0.2
9.1572,0.1784,8.7166,0.2
2.5888,3.9513,9.4463,0.2
1.128,5.6487,8.2216,0.4
7.3214,8.7071,8.9615,0.2
9.7126,9.7542,8.8667,0.2
2.2124,1.342,8.8257,0.2
8.2366,7.4914,8.2829,0.4
8.4218,8.1759,8.891,0.2
8.8572,8.5121,8.9094,0.2
0.66,3.7296,8.6983,0.2
4.423,9.7863,8.399,0.2
0.808,4.4396,8.6236,0.4
1.92,2.5097,8.9289,0.2
6.0893,3.8369,8.892,0.2
3.4302,8.1226,9.1127,0.2
7.1633,8.0879,8.664,0.4
6.384,4.9114,8.9847,0.2
4.2707,2.3604,8.9983,0.2
2.756,7.987,9.3138,0.2
6.3167,4.1826,8.9364,0.2
1.74,9.2932,8.4031,0.4
6.1905,9.2665,8.7244,0.2
6.8415,7.2393,8.5587,0.2
5.2173,5.6915,8.6214,0.2
5.7077,4.9199,8.7616,0.4
7.1847,4.648,8.8147,0.2
1.55,6.0466,8.0631,0.2
4.7953,0.886,8.5675,0.2
8.3792,6.7002,8.3637,0.4
0.0566,7.3265,8.7657,0.2
2.8576,3.9005,9.1557,0.2
2.4233,9.3775,8.8825,0.2
7.7977,5.6372,8.9558,0.2
7.6634,1.16,8.7106,0.4
3.0608,6.6233,8.7566,0.2
5.3643,9.9267,8.7742,0.2
1.408,8.7894,8.431,0.2
5.3562,8.9916,8.5469,0.4
9.6532,7.9756,9.0385,0.2
5.5447,1.448,9.2054,0.2
7.3882,6.7623,9.0945,0.2
4.4724,7.8932,8.6408,0.2
5.3008,1.934,8.851,0.4
6.5651,6.8913,8.5699,0.2
5.3075,4.4894,8.6978,0.2
6.8875,0.0444,9.49,0.2
0.964,0.998,8.8512,0.4
5.5404,3.9201,8.8149,0.2
1.31,9.6319,8.8688,0.2
7.3938,2.0757,9.0446,0.2
7.9187,0.33,8.9687,0.2
6.9269,9.729,8.861,0.4
1.734,7.0069,8.805,0.2
1.946,7.485,8.9132,0.2
0.618,4.8625,9.1518,0.2
1.502,1.534,8.5819,0.4
0.81,0.434,8.9704,0.2
8.504,9.6844,8.7658,0.2
0.426,8.4387,9.2106,0.2
9.1062,6.7553,8.0463,0.4
8.3439,5.0546,8.94,0.2
1.47,7.7005,8.6755,0.2
0.848,3.8961,8.3896,0.2
0.63,8.1739,8.9966,0.2
1.302,2.6366,8.742,0.4
0.452,9.682,8.8132,0.2
8.5303,2.64,8.5996,0.2
6.5904,1.512,8.9575,0.2
2.2018,4.0959,9.0101,0.4
9.0171,2.6686,8.9434,0.2
6.3806,7.2046,8.4137,0.2
7.1335,6.5682,8.8579,0.2
8.7902,7.7381,8.5689,0.2
8.4368,0.986,8.6092,0.4
5.9937,1.986,9.2355,0.2
4.0817,9.5216,8.5522,0.2
1.912,1.878,8.9728,0.2
3.7316,6.2066,8.3866,0.4
1.586,0.454,8.9702,0.2
0.892,1.71,8.9907,0.2
8.7993,6.2554,8.6293,0.2
1.646,5.1635,8.8025,0.2
7.5927,6.7563,8.4986,0.4
2.7014,9.3088,8.6042,0.2
5.1775,3.2146,9.0332,0.2
0.48,5.1802,8.9462,0.2
3.5726,4.9628,8.4066,0.4
3.0394,8.1536,9.0919,0.2
7.3483,9.3137,8.7763,0.2
7.13,1.362,8.9464,0.2
2.6697,6.86,8.3657,0.4
7.9633,0.644,8.7256,0.2
0.878,5.148,8.8914,0.2
3.8206,0.42,8.6863,0.2
6.3684,0.894,9.4916,0.2
9.1091,0.65,8.3391,0.4
1.548,0.95,8.7155,0.2
7.7994,3.9642,8.7953,0.2
1.752,2.1783,8.7728,0.2
9.0133,2.9495,8.4222,0.4
9.8594,6.2004,8.7041,0.2
6.6248,7.7656,8.6856,0.2
5.2445,9.5698,8.6448,0.2
1.624,4.7372,8.7968,0.2
7.7934,2.4349,8.6455,0.4
6.7319,4.9541,8.7968,0.2
5.1644,9.9008,8.4325,0.2
1.49,9.9423,8.6787,0.2
2.4547,1.836,8.6047,0.4
9.074,9.3867,8.9476,0.2
1.52,6.9529,8.4749,0.2
1.222,0.462,8.8052,0.2
7.3617,3.6399,8.8779,0.2
5.9747,0.922,9.0418,0.4
6.5131,5.6333,9.3094,0.2
2.9583,1.26,8.7213,0.2
2.1211,2.6533,8.6147,0.2
2.8189,2.1128,7.9501,0.4
3.1931,7.1626,9.0183,0.2
8.8059,4.526,8.533,0.2
2.6325,3.7004,8.887,0.2
9.9346,7.7079,8.3218,0.4
0.976,6.8413,8.1133,0.2
0.638,5.2479,8.5899,0.2
2.0083,1.224,8.5007,0.2
3.9971,5.4279,8.4308,0.2
6.606,0.456,8.8784,0.4
7.4857,8.9491,8.6884,0.2
6.7638,6.4609,8.7526,0.2
8.6048,8.0937,8.5478,0.2
2.7571,0.776,8.4268,0.4
6.0281,0.41,8.7395,0.2
8.2066,2.8102,8.4258,0.2
3.5706,2.7758,8.8739,0.2
8.7647,7.2136,8.2228,0.2
2.8521,9.8737,8.1916,0.4
7.5282,7.6353,8.4944,0.2
4.6275,3.2674,9.442,0.2
5.7064,8.3909,8.9397,0.2
5.1298,8.2259,8.4628,0.4
0.0516,9.9305,8.7049,0.2
3.8308,0.722,8.4336,0.2
4.7903,3.1648,9.0859,0.2
3.5119,0.484,8.404,0.2
4.8089,2.8898,8.5487,0.4
7.3711,5.87,8.9739,0.2
3.731,3.7424,8.9218,0.2
5.2706,4.7445,8.3893,0.2
3.8584,4.1355,8.3908,0.4
8.956,7.7428,8.2087,0.2
4.4859,7.3908,8.8398,0.2
6.9985,6.6888,8.5054,0.2
4.73,9.0107,8.0507,0.4
9.5434,0.0646,8.6919,0.2
0.366,5.8944,8.5602,0.2
6.8268,6.9617,8.2741,0.2
2.9234,5.2737,8.6713,0.2
2.1188,7.7734,8.4163,0.4
7.9511,7.0069,8.0835,0.2
3.4426,7.1796,8.7201,0.2
8.4989,3.3818,8.7981,0.2
6.0667,2.1722,8.6667,0.4
0.808,2.1278,9.004,0.2
8.5889,5.0397,8.6241,0.2
2.4662,2.4298,8.5049,0.2
7.2901,1.736,8.8693,0.2
7.3289,0.442,8.5345,0.4
8.1521,3.5291,8.6001,0.2
3.1676,6.2576,8.6373,0.2
6.4851,5.8967,9.0127,0.2
6.0582,2.8824,8.2863,0.4
9.526,2.6372,8.4349,0.2
8.2142,8.1358,8.4608,0.2
3.2756,5.4498,8.6338,0.2
4.6292,5.2515,8.5778,0.2
6.9141,5.542,8.7613,0.4
8.4052,3.2792,8.4267,0.2
7.6897,3.6062,8.6574,0.2
9.6079,9.3054,8.8863,0.2
0.472,1.8,8.5709,0.4
4.5072,6.5049,9.0125,0.2
6.9173,4.2552,8.9067,0.2
7.2026,2.4221,8.6614,0.2
8.8217,4.913,8.0837,0.4
3.5481,8.2702,8.764,0.2
1.622,8.0861,8.5328,0.2
3.1619,8.3814,8.7918,0.2
6.8799,1.544,8.6924,0.2
0.476,7.2687,7.9311,0.4
4.3591,5.0326,8.3766,0.2
3.3183,0.776,8.2193,0.2
4.1479,4.6082,8.6652,0.2
9.2107,9.6477,8.4243,0.4
9.2063,2.394,8.7222,0.2
4.3582,1.386,8.7949,0.2
4.4567,4.2168,8.353,0.2
1.89,1.97,8.4602,0.2
8.6715,3.7879,8.2444,0.4
4.6288,1.834,9.2108,0.2
0.262,3.6168,8.6792,0.2
8.7177,9.0724,8.8917,0.2
9.3519,7.5661,7.7921,0.4
6.8553,2.4088,8.4568,0.2
4.5447,2.0374,8.8821,0.2
0.772,2.5947,9.033,0.2
4.4669,6.6844,8.6642,0.2
3.411,7.8911,8.3172,0.4
5.8935,1.612,9.1149,0.2
2.0973,4.6787,8.9175,0.2
5.5533,2.7977,8.7208,0.2
7.4365,1.802,8.2966,0.4
2.4343,0.308,8.2404,0.2
1.482,2.1258,8.4865,0.2
0.892,6.1627,8.0192,0.2
6.4897,1.144,8.4749,0.4
6.4577,1.72,8.646,0.2
4.8319,9.7348,8.2911,0.2
5.9328,8.9591,8.7058,0.2
2.8214,4.4573,9.0689,0.2
5.5091,0.584,8.4881,0.4
9.7756,7.0836,8.6043,0.2
6.4598,6.2046,8.7529,0.2
7.4171,4.0678,8.7744,0.2
4.3066,4.6261,7.9466,0.4
7.0402,0.976,9.003,0.2
5.8174,8.3748,8.5606,0.2
2.7789,4.136,8.8426,0.2
9.6045,3.4457,8.6343,0.2
2.3303,1.314,8.0059,0.4
1.394,4.4196,8.7378,0.2
5.1134,9.4694,8.2821,0.2
6.4437,4.6052,8.7335,0.2
3.7439,5.5688,7.9098,0.4
7.0619,7.5467,8.4339,0.2
5.618,7.3898,8.6583,0.2
4.1331,1.272,8.49,0.2
5.2662,8.6503,8.0658,0.2
8.4089,3.0017,7.8953,0.4
1.77,0.918,8.3893,0.2
6.7744,1.816,8.4242,0.2
3.2755,8.6941,8.5531,0.2
8.2231,4.4628,8.3712,0.4
6.2068,1.458,8.9238,0.2
5.2236,7.2904,8.6063,0.2
9.9462,7.4861,7.7635,0.2
8.1647,1.518,8.079,0.4
5.0713,3.4132,8.7037,0.2
9.8289,5.0224,8.6561,0.2
1.702,7.3663,8.6212,0.2
6.407,5.3606,9.0425,0.2
2.5847,4.5633,8.4726,0.4
5.6902,1.414,8.838,0.2
1.694,4.1659,8.6969,0.2
3.7317,0.00324,8.508,0.2
2.3363,5.2582,8.1654,0.4
2.9976,9.1059,8.4322,0.2
3.8312,4.9772,7.8671,0.2
9.2342,1.384,8.5908,0.2
9.92,9.56,8.5876,0.2
3.0549,5.1608,7.8336,0.4
3.1734,4.5355,8.5488,0.2
8.7397,7.5194,7.9637,0.2
6.2117,0.616,8.4501,0.2
6.4935,6.4262,8.2017,0.4
3.9546,2.5528,8.8516,0.2
3.0286,3.7236,8.8385,0.2
5.3764,3.0613,8.4697,0.2
1.73,3.0555,8.7182,0.2
0.29,3.1915,8.2522,0.4
4.3329,5.3929,8.2075,0.2
4.2011,9.0864,8.5723,0.2
4.832,7.4771,8.6648,0.2
1.516,0.384,8.279,0.4
7.0665,1.12,8.6354,0.2
2.3491,3.4279,8.917,0.2
9.624,5.9183,8.5502,0.2
5.9323,4.2182,8.4563,0.4
9.9849,5.7514,8.5176,0.2
4.7482,8.42,8.045,0.2
4.2977,6.4003,8.4476,0.2
8.6881,4.3346,8.0071,0.2
9.8606,0.1848,8.1968,0.4
7.5002,9.8874,8.7543,0.2
1.812,2.445,8.483,0.2
9.5749,3.1503,8.3602,0.2
3.0535,6.2845,7.9666,0.4
1.696,8.7393,8.1703,0.2
2.2873,9.1337,8.5981,0.2
0.0604,1.206,8.7938,0.2
3.0203,4.0037,8.5535,0.2
2.6732,8.336,8.447,0.4
6.1532,3.6556,8.5458,0.2
3.7674,8.3909,8.4588,0.2
7.4801,6.2292,8.8194,0.2
4.6801,1.71,8.3997,0.4
5.9741,1.588,8.6269,0.2
2.9218,1.508,8.4106,0.2
4.7528,7.7594,8.3971,0.2
3.2682,4.218,8.3289,0.2
8.4683,7.0527,7.6545,0.4
0.512,2.686,8.7491,0.2
1.262,6.2304,7.8583,0.2
9.8225,1.208,8.4697,0.2
1.978,3.5687,8.4571,0.4
0.926,1.432,8.441,0.2
5.2507,3.7558,8.598,0.2
7.3807,9.6186,8.486,0.2
6.8692,4.4446,8.3408,0.4
3.7376,2.3109,8.6324,0.2
2.0999,0.532,8.3152,0.2
4.3045,2.591,8.6722,0.2
6.4499,9.52,8.5703,0.2
6.7977,1.578,7.8759,0.4
0.1444,7.0808,8.4623,0.2
6.8282,9.1647,8.6823,0.2
3.307,6.8523,8.539,0.2
6.5548,0.00908,8.2163,0.4
9.2758,0.1344,8.0838,0.2
9.6913,9.0223,8.6206,0.2
7.0648,6.111,8.902,0.2
6.4574,3.4372,8.3678,0.2
8.6668,2.1277,8.3194,0.4
1.348,6.9842,8.118,0.2
4.0914,7.3305,8.6504,0.2
6.7833,9.4149,8.3722,0.2
3.984,9.8315,7.9932,0.4
5.2207,2.4535,8.5653,0.2
7.4204,5.3481,9.0155,0.2
4.4004,7.5382,8.48,0.2
0.436,1.212,8.6676,0.2
9.0197,5.9662,7.9971,0.4
5.8833,9.273,8.4649,0.2
8.5796,8.4857,8.638,0.2
0.1928,1.312,8.3642,0.2
7.8881,3.7843,8.1238,0.4
7.172,9.0946,8.4935,0.2
0.962,9.8976,8.6325,0.2
0.916,0.298,8.6159,0.2
4.9126,6.6807,8.2587,0.4
3.097,4.6746,8.181,0.2
4.2257,5.2144,7.8679,0.2
9.229,2.3341,8.3305,0.2
5.629,4.6814,8.2203,0.2
3.8061,8.8527,8.0847,0.4
6.1144,5.3534,8.7729,0.2
8.9877,4.2922,8.2674,0.2
5.598,3.7207,8.3971,0.2
7.5029,5.076,8.4894,0.4
6.3449,7.9499,8.4732,0.2
4.0688,6.7005,8.6877,0.2
5.5737,3.345,8.2729,0.2
3.1736,0.374,8.23,0.2
6.3913,5.0821,8.3194,0.4
2.0578,0.1956,8.0966,0.2
1.144,7.853,8.4668,0.2
7.4377,4.3596,8.5171,0.2
0.352,8.329,8.0375,0.4
7.4136,3.0042,8.67,0.2
7.646,4.5489,8.239,0.2
2.3094,0.722,8.0339,0.2
8.8645,1.374,8.4545,0.2
9.5803,9.054,8.0351,0.4
3.4613,4.4694,8.0895,0.2
0.222,4.8674,8.9286,0.2
3.7161,7.4175,8.5609,0.2
6.7748,5.7043,7.9925,0.4
5.9695,8.7068,8.409,0.2
4.1823,7.8847,8.3727,0.2
0.0714,6.1139,8.381,0.2
5.0303,3.5196,8.092,0.4
9.4242,0.44,7.8777,0.2
5.6112,2.4965,8.4611,0.2
3.3202,3.3237,8.8706,0.2
5.8618,1.216,8.5347,0.2
0.884,6.6,7.5675,0.4
3.194,7.2153,8.4168,0.2
1.986,2.9691,8.4193,0.2
5.7656,7.2668,8.3084,0.2
2.4817,5.5618,7.4435,0.4
8.5676,8.882,8.5804,0.2
3.4006,3.6811,8.7035,0.2
8.3342,4.122,7.8897,0.2
6.1015,8.2218,8.3097,0.2
9.1196,2.5014,7.7665,0.4
2.8965,0.42,7.96,0.2
7.436,8.596,8.5024,0.2
4.0107,7.527,8.3128,0.2
2.7721,3.4894,8.344,0.4
0.172,3.9743,8.5115,0.2
5.3428,4.1308,8.5209,0.2
7.6914,5.9139,8.6941,0.2
1.068,9.3965,8.6483,0.2
4.4537,7.6391,7.8933,0.4
3.2274,6.914,8.1558,0.2
1.202,5.0328,8.6878,0.2
4.4979,7.104,8.5572,0.2
0.624,0.648,8.2194,0.4
7.7312,3.0027,8.4295,0.2
8.0309,5.979,8.4924,0.2
8.3016,6.1227,8.2375,0.2
7.3716,3.1775,7.987,0.4
3.0624,1.222,8.1719,0.2
2.5001,6.5238,7.9016,0.2
5.8239,9.0041,8.1754,0.2
5.4463,1.106,8.8313,0.2
5.7228,7.837,8.0501,0.4
0.6,1.24,8.3109,0.2
0.232,4.6114,8.6232,0.2
7.8411,0.702,8.3561,0.2
6.8119,3.7377,7.9759,0.4
9.649,9.651,8.0217,0.2
4.9351,4.0905,8.6721,0.2
5.1557,5.0854,8.6016,0.2
2.5045,0.416,7.8628,0.2
9.5028,1.526,8.0768,0.4
1.904,1.71,8.1626,0.2
6.8013,0.644,8.3426,0.2
7.8485,5.5764,8.5666,0.2
7.8338,4.4564,7.6788,0.4
1.442,3.2977,8.5748,0.2
9.8089,2.841,8.247,0.2
5.9648,0.916,8.2932,0.2
3.1911,5.7404,7.7587,0.2
1.456,7.6646,7.9836,0.4
3.0403,9.3159,8.0992,0.2
1.214,2.0774,8.9395,0.2
8.7168,9.3718,8.6264,0.2
2.0329,2.2655,7.9567,0.4
5.2425,0.17,8.1494,0.2
6.2234,1.694,8.3312,0.2
3.8953,3.4468,8.7094,0.2
9.863,6.7775,7.8016,0.4
6.2706,5.7159,8.7319,0.2
5.4396,6.4872,8.5281,0.2
6.0194,0.282,8.3486,0.2
2.8146,4.0731,8.2182,0.2
2.7614,7.5611,7.9502,0.4
2.0009,5.0114,8.7168,0.2
8.4176,8.4397,8.282,0.2
7.238,1.24,8.2968,0.2
7.7314,8.1507,8.1053,0.4
8.6611,9.8953,8.464,0.2
3.9431,8.1473,8.193,0.2
9.1509,3.4409,8.1129,0.2
5.0205,4.246,8.3157,0.2
7.4861,6.0464,8.147,0.4
9.4789,2.1106,8.0489,0.2
1.056,1.922,8.6166,0.2
6.4796,2.4578,8.3304,0.2
8.835,1.184,7.8054,0.4
7.1221,6.7354,8.1332,0.2
2.3925,3.0517,8.8061,0.2
1.584,2.9873,8.3536,0.2
0.244,5.1352,8.6328,0.2
8.1264,5.3009,8.0447,0.4
1.33,0.978,8.3874,0.2
1.414,4.19,8.4118,0.2
5.8502,5.4242,8.474,0.2
0.0838,4.3891,8.0888,0.4
3.7689,4.3788,7.85,0.2
0.796,2.8928,8.5512,0.2
4.9226,5.4877,8.454,0.2
5.4098,4.1976,7.8646,0.4
4.961,5.8908,8.3872,0.2
7.2907,7.7472,8.1806,0.2
2.4554,3.9834,8.4783,0.2
6.4709,9.0183,8.5955,0.2
6.2979,4.4738,7.7958,0.4
2.4133,9.4398,8.3608,0.2
1,1.104,8.2149,0.2
9.4233,6.2095,8.367,0.2
0.766,2.4361,8.1784,0.4
8.6675,1.756,7.8606,0.2
0.474,3.7594,8.3521,0.2
7.1918,3.82,8.5672,0.2
0.618,5.9508,8.2528,0.2
9.9763,3.6936,7.7106,0.4
4.5291,6.2279,8.1716,0.2
7.3647,7.2959,8.3644,0.2
2.6109,8.9411,8.4635,0.2
5.1833,7.2949,7.8271,0.4
5.3256,2.7097,8.2782,0.2
2.2866,7.1085,8.7835,0.2
4.132,7.0012,8.438,0.2
6.2948,7.583,8.3218,0.2
6.8617,8.6682,8.2055,0.4
7.9113,2.7707,8.1638,0.2
8.95,8.8576,8.6472,0.2
5.4028,6.9748,8.4385,0.2
7.5697,7.3762,7.8093,0.4
5.4645,5.4079,8.5062,0.2
9.055,7.1004,7.5609,0.2
5.0948,2.9234,8.0288,0.2
2.9535,0.932,7.6602,0.4
9.1435,5.3858,7.8999,0.2
2.0176,6.9615,8.5271,0.2
3.7482,6.9646,8.5552,0.2
5.5434,6.6833,8.2002,0.2
1.922,4.2919,8.1134,0.4
3.3138,3.826,8.3453,0.2
6.0238,5.8768,8.4593,0.2
6.0973,7.1091,8.1519,0.2
7.5716,0.958,7.8934,0.4
8.0663,2.0881,8.2433,0.2
0.608,4.1141,8.1639,0.2
7.6644,9.0438,8.344,0.2
2.5966,4.7842,7.9166,0.2
4.2029,9.2383,7.4968,0.4
3.4978,4.7678,7.8296,0.2
2.7657,0.1732,7.6789,0.2
0.272,9.7069,8.4652,0.2
1.58,5.012,8.0475,0.4
8.1154,0.858,8.1205,0.2
1.792,7.1767,8.2835,0.2
0.544,5.5684,8.3705,0.2
0.158,5.4246,8.3729,0.2
0.82,7.8972,7.5553,0.4
1.37,8.3864,8.4271,0.2
6.254,3.7915,8.1844,0.2
7.0386,6.3906,7.9518,0.2
3.7545,0.588,7.8561,0.4
4.1308,3.2307,8.4774,0.2
2.152,9.6078,8.1053,0.2
2.1055,4.8027,7.8598,0.2
4.4214,7.0162,8.1775,0.2
7.1083,2.4256,7.9195,0.4
3.4455,9.9925,8.2078,0.2
1.056,3.2158,8.6598,0.2
6.4876,8.2083,8.2034,0.2
1.102,3.4362,8.1031,0.4
4.8911,5.1211,8.3042,0.2
5.2961,1.392,8.5977,0.2
8.4317,5.8144,8.015,0.2
3.2094,3.9849,7.78,0.4
0.904,4.9986,8.4288,0.2
5.0154,8.5377,7.7802,0.2
3.7382,1.764,8.3533,0.2
2.31,9.9318,7.9415,0.2
8.0919,0.1606,8.3412,0.4
6.7086,7.8947,8.3212,0.2
1.282,4.5396,8.2784,0.2
7.5728,9.4098,8.208,0.2
6.1455,8.5974,7.8479,0.4
2.6661,9.1994,8.1707,0.2
0.1442,9.3569,8.3292,0.2
9.4501,7.0639,7.4771,0.2
5.1439,1.05,8.4659,0.2
9.801,5.7859,7.9486,0.4
6.3836,7.8572,8.0538,0.2
0.762,7.7834,8.9236,0.2
7.713,2.2843,8.0748,0.2
6.224,2.1368,7.8858,0.4
3.6457,3.1334,8.7157,0.2
9.6294,0.938,8.2551,0.2
0.1546,9.6729,8.0865,0.2
3.2258,1.59,8.1636,0.2
7.8151,2.5833,7.5657,0.4
3.5884,3.4313,8.4599,0.2
8.0489,5.8928,8.0197,0.2
3.4468,1.098,7.9614,0.2
8.4193,4.9406,7.3983,0.4
5.4981,3.0036,8.0757,0.2
2.1919,7.2044,8.2432,0.2
3.2832,0.1744,7.9006,0.2
1.76,3.6201,7.69,0.4
6.9727,5.0292,8.2159,0.2
4.1024,1.614,8.2835,0.2
7.3246,4.705,8.0517,0.2
0.0256,1.806,8.1702,0.2
8.1619,1.118,7.3825,0.4
9.528,6.3245,8.0002,0.2
5.4225,5.0917,8.2619,0.2
3.155,4.5711,7.7978,0.2
0.224,6.1811,7.4034,0.4
3.9442,3.55,8.3289,0.2
3.8885,7.8208,7.9681,0.2
9.0862,1.928,7.9454,0.2
9.7929,7.2693,7.4675,0.2
2.5705,6.349,7.3311,0.4
8.5346,0.544,8.2136,0.2
4.8977,6.1123,8.0597,0.2
0.674,9.4309,8.6045,0.2
6.1768,9.3916,7.8794,0.4
5.9472,3.4691,8.2642,0.2
0.75,2.9761,7.9361,0.2
8.3444,3.5953,7.7815,0.2
4.7473,5.67,8.1444,0.2
4.4536,0.974,8.0805,0.4
7.6031,2.0471,7.7782,0.2
9.4814,9.9398,7.8057,0.2
7.6407,1.548,7.7997,0.2
7.3129,9.8956,7.9585,0.4
1.092,4.1338,8.1887,0.2
2.1141,6.6519,8.2941,0.2
4.2624,8.2041,7.9626,0.2
7.455,9.0007,7.7865,0.4
8.5136,6.2936,7.9476,0.2
2.359,1.83,7.7022,0.2
0.97,4.7365,8.1309,0.2
4.5715,9.888,8.0302,0.2
5.9545,3.635,7.6871,0.4
0.56,3.6576,7.9782,0.2
6.0107,1.382,8.2088,0.2
3.9404,1.3,8.105,0.2
1.31,1.916,7.9076,0.4
0.498,9.1814,8.3396,0.2
4.6372,7.0564,7.8476,0.2
1.71,5.5661,8.2395,0.2
4.2778,0.358,8.039,0.2
6.8923,4.9811,7.6314,0.4
5.0059,7.834,8.0285,0.2
1.02,8.2058,8.3293,0.2
0.488,4.9064,8.4238,0.2
3.6454,5.0467,7.3053,0.4
0.1778,2.5248,8.5961,0.2
8,6.3401,8.0811,0.2
4.8113,2.2556,8.6843,0.2
4.4448,3.2504,8.2415,0.2
6.7795,7.43,7.9035,0.4
3.2959,3.2136,8.3038,0.2
8.6063,7.9591,8.1759,0.2
5.5159,6.0968,8.5039,0.2
2.5009,4.2954,7.5744,0.4
1.968,0.548,7.9216,0.2
0.222,7.7953,7.8003,0.2
1.772,9.8468,8.1765,0.2
7.1138,4.2322,7.4259,0.4
2.9443,4.6946,7.4815,0.2
0.988,0.0924,8.2851,0.2
4.9342,9.5705,7.9437,0.2
8.7785,6.4199,7.6815,0.2
3.8078,2.776,8.2606,0.4
6.7406,2.0989,7.5822,0.2
1.79,6.4443,8.1815,0.2
8.7449,0.1944,8.215,0.2
1.912,6.8785,7.7794,0.4
0.894,9.2716,8.3095,0.2
5.6359,5.7438,8.3677,0.2
3.6079,1.558,8.0398,0.2
5.2533,6.1923,8.2207,0.2
7.712,6.6113,7.6299,0.4
0.392,5.7137,8.0373,0.2
2.1374,8.3209,8.18,0.2
9.4584,6.1631,7.6419,0.2
9.5897,4.9672,7.845,0.4
2.3902,4.9773,7.64,0.2
6.9733,8.082,8.0979,0.2
3.5881,6.7705,8.2479,0.2
5.6122,8.5324,8.2562,0.2
0.316,7.022,7.1892,0.4
